,customer_id,customer_name,customer_segment,order_id,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,order_details_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_name,product_category,product_subcategory,product_manufacturer
111,143,Charles McCrossin,Consumer,CA-2018-162936,8/18/18,New Bedford,Massachusetts,East,United States,2740,8/22/18,Standard Class,8052,1604,2,0, $8.00 ,0.33, $23.00 ,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,Verbatim
112,730,Sylvia Foulston,Corporate,CA-2018-122644,11/12/18,Columbus,Ohio,East,United States,43229,11/17/18,Standard Class,6533,1604,2,0.2, $3.00 ,0.16, $19.00 ,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,Verbatim
113,2,Aaron Hawkins,Corporate,CA-2016-130113,12/27/16,San Francisco,California,West,United States,94122,12/31/16,Standard Class,2488,662,2,0, $61.00 ,0.19, $323.00 ,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Fellowes
114,33,Andrew Gjertsen,Corporate,CA-2016-162201,6/8/16,Saint Petersburg,Florida,South,United States,33710,6/12/16,Standard Class,3296,662,4,0.2, $(6.00),-0.01, $517.00 ,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Fellowes
115,198,Darren Koutras,Consumer,CA-2015-163034,11/24/15,Chicago,Illinois,Central,United States,60610,11/28/15,Standard Class,1484,662,5,0.2, $(8.00),-0.01, $646.00 ,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Fellowes
116,277,Evan Bailliet,Consumer,CA-2015-111962,9/29/15,Seattle,Washington,West,United States,98115,10/4/15,Standard Class,326,662,5,0, $153.00 ,0.19, $808.00 ,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Fellowes
117,572,Nicole Fjeld,Home Office,CA-2018-151358,8/18/18,Seattle,Washington,West,United States,98105,8/22/18,Standard Class,7629,662,2,0, $61.00 ,0.19, $323.00 ,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Fellowes
118,662,Ryan Akin,Consumer,CA-2016-126445,8/27/16,Murrieta,California,West,United States,92563,8/31/16,Standard Class,2389,662,3,0, $92.00 ,0.19, $485.00 ,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Fellowes
119,688,Sean O'Donnell,Consumer,CA-2018-147228,9/9/18,Columbia,Tennessee,South,United States,38401,9/14/18,Standard Class,7492,662,2,0.2, $(3.00),-0.01, $258.00 ,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Fellowes
120,733,Tamara Manning,Consumer,CA-2016-147788,5/31/16,Orem,Utah,West,United States,84057,6/4/16,Standard Class,2963,662,2,0, $61.00 ,0.19, $323.00 ,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Fellowes
121,750,Tim Taslimi,Corporate,CA-2016-162369,8/15/16,Los Angeles,California,West,United States,90045,8/19/16,Standard Class,3297,662,2,0, $61.00 ,0.19, $323.00 ,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Fellowes
122,2,Aaron Hawkins,Corporate,CA-2016-130113,12/27/16,San Francisco,California,West,United States,94122,12/31/16,Standard Class,2489,733,9,0.2, $75.00 ,0.11, $668.00 ,Geemarc AmpliPOWER60,Technology,Phones,Other
123,281,Frank Atkinson,Corporate,CA-2016-140718,7/2/16,Raleigh,North Carolina,South,United States,27604,7/4/16,First Class,2786,733,1,0.2, $8.00 ,0.11, $74.00 ,Geemarc AmpliPOWER60,Technology,Phones,Other
124,288,Fred Chung,Corporate,CA-2018-107517,2/5/18,Torrance,California,West,United States,90503,2/9/18,Standard Class,5922,733,5,0.2, $42.00 ,0.11, $371.00 ,Geemarc AmpliPOWER60,Technology,Phones,Other
125,291,Fred McMath,Consumer,CA-2018-134796,6/25/18,Bolingbrook,Illinois,Central,United States,60440,7/1/18,Standard Class,6999,733,2,0.2, $17.00 ,0.11, $148.00 ,Geemarc AmpliPOWER60,Technology,Phones,Other
126,346,Jamie Kunitz,Consumer,CA-2018-123491,10/30/18,San Francisco,California,West,United States,94122,11/5/18,Standard Class,6575,733,2,0.2, $17.00 ,0.11, $148.00 ,Geemarc AmpliPOWER60,Technology,Phones,Other
127,417,Karen Daniels,Consumer,CA-2015-165309,11/11/15,Houston,Texas,Central,United States,77095,11/15/15,Standard Class,1548,733,2,0.2, $17.00 ,0.11, $148.00 ,Geemarc AmpliPOWER60,Technology,Phones,Other
128,454,Laurel Workman,Corporate,CA-2015-103429,5/30/15,New York City,New York,East,United States,10024,6/1/15,First Class,110,733,5,0, $135.00 ,0.29, $464.00 ,Geemarc AmpliPOWER60,Technology,Phones,Other
129,509,Matthew Grinstein,Home Office,CA-2018-152135,3/16/18,Lakewood,Ohio,East,United States,44107,3/18/18,Second Class,7656,733,8,0.4, $(82.00),-0.18, $445.00 ,Geemarc AmpliPOWER60,Technology,Phones,Other
130,640,Rob Lucas,Consumer,CA-2016-126557,7/12/16,Chicago,Illinois,Central,United States,60610,7/17/16,Second Class,2394,733,2,0.2, $17.00 ,0.11, $148.00 ,Geemarc AmpliPOWER60,Technology,Phones,Other
131,712,Steve Chapman,Corporate,CA-2017-112277,9/10/17,Fort Lauderdale,Florida,South,United States,33311,9/15/17,Standard Class,3837,733,7,0.2, $58.00 ,0.11, $520.00 ,Geemarc AmpliPOWER60,Technology,Phones,Other
132,754,Toby Ritter,Consumer,CA-2017-160815,9/5/17,Cedar Rapids,Iowa,Central,United States,52402,9/6/17,First Class,5307,733,3,0, $81.00 ,0.29, $278.00 ,Geemarc AmpliPOWER60,Technology,Phones,Other
133,2,Aaron Hawkins,Corporate,CA-2017-162747,3/20/17,Gulfport,Mississippi,South,United States,39503,3/25/17,Second Class,5369,579,7,0, $38.00 ,0.44, $86.00 ,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,Eldon
134,67,Barry Franz,Home Office,US-2017-105452,7/28/17,Pasadena,Texas,Central,United States,77506,8/1/17,Standard Class,8989,579,5,0.6, $(10.00),-0.4, $25.00 ,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,Eldon
135,215,Dean percer,Home Office,US-2018-162558,10/2/18,Knoxville,Tennessee,South,United States,37918,10/5/18,First Class,9930,579,2,0.2, $6.00 ,0.3, $20.00 ,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,Eldon
136,311,Greg Matthias,Consumer,CA-2015-127012,8/11/15,Seattle,Washington,West,United States,98105,8/15/15,Standard Class,690,579,1,0, $5.00 ,0.44, $12.00 ,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,Eldon
137,466,Lisa DeCherney,Consumer,CA-2017-142762,5/23/17,San Francisco,California,West,United States,94109,5/27/17,Standard Class,4737,579,3,0, $16.00 ,0.44, $37.00 ,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,Eldon
138,2,Aaron Hawkins,Corporate,CA-2018-164000,12/18/18,Philadelphia,Pennsylvania,East,United States,19134,12/22/18,Standard Class,8100,245,7,0.2, $2.00 ,0.13, $19.00 ,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Avery
139,197,Darren Budd,Corporate,US-2015-159618,11/12/15,Houston,Texas,Central,United States,77036,11/16/15,Standard Class,8595,245,1,0.2, $-   ,0.13, $3.00 ,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Avery
140,210,David Philippe,Consumer,CA-2016-112522,10/10/16,Chicago,Illinois,Central,United States,60610,10/17/16,Standard Class,2038,245,3,0.2, $1.00 ,0.13, $8.00 ,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Avery
141,258,Emily Ducich,Home Office,CA-2018-133102,8/17/18,Houston,Texas,Central,United States,77095,8/24/18,Standard Class,6937,245,3,0.2, $1.00 ,0.13, $8.00 ,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Avery
142,260,Emily Phan,Consumer,CA-2017-113390,10/11/17,Chicago,Illinois,Central,United States,60610,10/15/17,Standard Class,3870,245,2,0.2, $1.00 ,0.13, $5.00 ,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Avery
143,318,Harold Dahlen,Home Office,CA-2016-157343,6/7/16,Philadelphia,Pennsylvania,East,United States,19143,6/11/16,Standard Class,3201,245,3,0.2, $1.00 ,0.13, $8.00 ,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Avery
144,683,Scott Cohen,Corporate,CA-2016-152681,1/17/16,Lawrence,Massachusetts,East,United States,1841,1/22/16,Standard Class,3073,245,2,0, $2.00 ,0.3, $7.00 ,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Avery
145,687,Sean Miller,Home Office,CA-2015-145317,3/18/15,Jacksonville,Florida,South,United States,32216,3/23/15,Standard Class,1126,245,3,0.2, $1.00 ,0.13, $8.00 ,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Avery
146,2,Aaron Hawkins,Corporate,US-2015-158400,10/25/15,San Francisco,California,West,United States,94109,10/28/15,First Class,8591,716,4,0.2, $19.00 ,0.38, $49.00 ,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC
147,122,Cari Sayre,Corporate,CA-2015-130575,12/14/15,Chicago,Illinois,Central,United States,60623,12/16/15,First Class,788,716,3,0.8, $(14.00),-1.5, $9.00 ,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC
148,185,Cynthia Delaney,Home Office,CA-2015-166961,12/27/15,Moreno Valley,California,West,United States,92553,12/31/15,Standard Class,1603,716,3,0.2, $14.00 ,0.38, $37.00 ,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC
149,186,Cynthia Voltz,Corporate,US-2017-144057,5/9/17,Austin,Texas,Central,United States,78745,5/13/17,Standard Class,9253,716,6,0.8, $(28.00),-1.5, $19.00 ,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC
150,266,Erica Hernandez,Home Office,CA-2018-133095,6/4/18,Jonesboro,Arkansas,South,United States,72401,6/4/18,Same Day,6935,716,7,0, $54.00 ,0.5, $108.00 ,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC
151,397,Joseph Airdo,Consumer,CA-2018-152261,3/2/18,Cuyahoga Falls,Ohio,East,United States,44221,3/6/18,Standard Class,7663,716,4,0.7, $(12.00),-0.67, $19.00 ,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC
152,432,Keith Dawkins,Corporate,US-2017-113985,12/2/17,San Jose,California,West,United States,95123,12/7/17,Standard Class,9053,716,2,0.2, $9.00 ,0.38, $25.00 ,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC
153,464,Lindsay Shagiari,Home Office,CA-2017-112025,7/30/17,Houston,Texas,Central,United States,77070,8/4/17,Standard Class,3820,716,3,0.8, $(14.00),-1.5, $9.00 ,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC
154,616,Quincy Jones,Corporate,CA-2018-144526,4/30/18,Philadelphia,Pennsylvania,East,United States,19143,5/6/18,Standard Class,7385,716,3,0.7, $(9.00),-0.67, $14.00 ,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC
155,691,Shahid Collister,Consumer,CA-2018-153843,3/13/18,Fairfield,Connecticut,East,United States,6824,3/15/18,First Class,7722,716,2,0, $15.00 ,0.5, $31.00 ,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC
156,717,Stewart Carmichael,Corporate,US-2017-114013,3/13/17,Philadelphia,Pennsylvania,East,United States,19134,3/15/17,Second Class,9056,716,5,0.7, $(15.00),-0.67, $23.00 ,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC
157,3,Aaron Smayling,Corporate,CA-2017-148747,9/25/17,San Francisco,California,West,United States,94110,9/27/17,First Class,4928,169,2,0.15, $84.00 ,0.18, $478.00 ,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Atlantic
158,53,Anthony Johnson,Corporate,CA-2018-142342,7/17/18,Apple Valley,California,West,United States,92307,7/19/18,Second Class,7299,169,5,0.15, $211.00 ,0.18," $1,194.00 ","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Atlantic
159,374,Jim Karlsson,Consumer,CA-2016-113152,12/25/16,New York City,New York,East,United States,10024,12/30/16,Standard Class,2059,169,2,0.2, $56.00 ,0.13, $450.00 ,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Atlantic
160,377,Jim Radford,Consumer,US-2016-103471,12/24/16,Colorado Springs,Colorado,West,United States,80906,12/28/16,Standard Class,8649,169,7,0.7, $(787.00),-1.33, $590.00 ,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Atlantic
161,497,Mark Packer,Home Office,CA-2016-102281,10/12/16,New York City,New York,East,United States,10035,10/14/16,First Class,1741,169,4,0.2, $112.00 ,0.13, $899.00 ,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Atlantic
162,582,Pamela Coakley,Corporate,CA-2015-150245,12/31/15,Watertown,New York,East,United States,13601,1/4/16,Second Class,1220,169,7,0.2, $197.00 ,0.13," $1,573.00 ","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Atlantic
163,3,Aaron Smayling,Corporate,CA-2017-162901,3/28/17,Arlington,Virginia,South,United States,22204,3/31/17,First Class,5370,790,2,0, $8.00 ,0.25, $31.00 ,Hanging Personal Folder File,Office Supplies,Storage,Other
164,6,Adam Shillingsburg,Consumer,CA-2018-145877,4/1/18,Springfield,Missouri,Central,United States,65807,4/4/18,Second Class,7453,790,6,0, $24.00 ,0.25, $94.00 ,Hanging Personal Folder File,Office Supplies,Storage,Other
165,170,Clay Ludtke,Consumer,CA-2017-106530,5/8/17,Cleveland,Ohio,East,United States,44105,5/8/17,Same Day,3652,790,2,0.2, $2.00 ,0.06, $25.00 ,Hanging Personal Folder File,Office Supplies,Storage,Other
166,412,Justin MacKendrick,Consumer,CA-2016-145485,11/5/16,San Francisco,California,West,United States,94109,11/5/16,Same Day,2917,790,4,0, $16.00 ,0.25, $63.00 ,Hanging Personal Folder File,Office Supplies,Storage,Other
167,659,Ruben Dartt,Consumer,CA-2018-124401,9/7/18,Portland,Oregon,West,United States,97206,9/12/18,Standard Class,6598,790,3,0.2, $2.00 ,0.06, $38.00 ,Hanging Personal Folder File,Office Supplies,Storage,Other
168,3,Aaron Smayling,Corporate,CA-2018-101749,10/3/18,Pasadena,California,West,United States,91104,10/8/18,Standard Class,5681,980,3,0.2, $(6.00),-0.04, $171.00 ,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Lesro
169,93,Bill Tyler,Corporate,CA-2018-117513,3/3/18,Los Angeles,California,West,United States,90004,3/8/18,Standard Class,6273,980,7,0.2, $(15.00),-0.04, $400.00 ,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Lesro
170,144,Charles Sheldon,Corporate,CA-2018-117632,5/12/18,San Francisco,California,West,United States,94122,5/18/18,Standard Class,6277,980,5,0.2, $(11.00),-0.04, $285.00 ,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Lesro
171,342,Jack O'Briant,Corporate,CA-2018-125913,1/16/18,Los Angeles,California,West,United States,90008,1/16/18,Same Day,6647,980,7,0.2, $(15.00),-0.04, $400.00 ,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Lesro
172,436,Kelly Lampkin,Corporate,US-2015-141215,6/15/15,San Antonio,Texas,Central,United States,78207,6/21/15,Standard Class,8501,980,2,0.3, $(19.00),-0.19, $100.00 ,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Lesro
173,544,Mike Pelletier,Home Office,CA-2016-135685,11/16/16,Milwaukee,Wisconsin,Central,United States,53209,11/18/16,Second Class,2667,980,3,0, $36.00 ,0.17, $214.00 ,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Lesro
174,581,Olvera Toch,Consumer,CA-2018-162173,10/26/18,Virginia Beach,Virginia,South,United States,23464,11/1/18,Standard Class,8033,980,5,0, $61.00 ,0.17, $357.00 ,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Lesro
175,757,Todd Sumrall,Corporate,CA-2016-136469,7/11/16,Wilmington,Delaware,East,United States,19805,7/12/16,First Class,2682,980,4,0.3, $(37.00),-0.19, $200.00 ,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Lesro
176,786,Vivek Sundaresam,Consumer,CA-2018-167003,5/23/18,Los Angeles,California,West,United States,90036,5/29/18,Standard Class,8204,980,3,0.2, $(6.00),-0.04, $171.00 ,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Lesro
177,3,Aaron Smayling,Corporate,CA-2018-113481,1/2/18,Jacksonville,North Carolina,South,United States,28540,1/4/18,First Class,6139,178,5,0.7, $(13.00),-0.8, $16.00 ,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,Avery
178,153,Christine Abelman,Corporate,US-2015-150434,7/19/15,Bristol,Connecticut,East,United States,6010,7/24/15,Standard Class,8544,178,2,0, $10.00 ,0.46, $21.00 ,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,Avery
179,206,Dave Poirier,Corporate,CA-2016-132080,8/22/16,New York City,New York,East,United States,10035,8/25/16,First Class,2556,178,6,0.2, $16.00 ,0.33, $50.00 ,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,Avery
180,424,Katherine Murray,Home Office,CA-2017-149454,7/25/17,Arlington,Virginia,South,United States,22204,7/26/17,First Class,4952,178,1,0, $5.00 ,0.46, $10.00 ,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,Avery
181,552,Muhammed Yedwab,Corporate,CA-2018-133067,5/4/18,Philadelphia,Pennsylvania,East,United States,19140,5/10/18,Standard Class,6932,178,3,0.7, $(8.00),-0.8, $9.00 ,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,Avery
182,721,Sue Ann Reed,Consumer,CA-2017-167507,12/22/17,Redmond,Oregon,West,United States,97756,12/28/17,Standard Class,5512,178,10,0.7, $(25.00),-0.8, $31.00 ,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,Avery
183,3,Aaron Smayling,Corporate,CA-2018-113481,1/2/18,Jacksonville,North Carolina,South,United States,28540,1/4/18,First Class,6140,266,6,0.7, $(21.00),-0.73, $29.00 ,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,Avery
184,7,Adrian Barton,Consumer,CA-2016-163181,11/7/16,Houston,Texas,Central,United States,77041,11/12/16,Standard Class,3325,266,10,0.8, $(51.00),-1.6, $32.00 ,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,Avery
185,13,Alan Haines,Corporate,CA-2018-154732,11/5/18,Chicago,Illinois,Central,United States,60623,11/7/18,First Class,7748,266,5,0.8, $(26.00),-1.6, $16.00 ,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,Avery
186,26,Allen Goldenen,Consumer,CA-2017-109820,11/20/17,Cincinnati,Ohio,East,United States,45231,11/22/17,First Class,3749,266,3,0.7, $(11.00),-0.73, $14.00 ,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,Avery
187,373,Jim Epp,Corporate,CA-2018-133263,3/31/18,Atlanta,Georgia,South,United States,30318,4/2/18,Second Class,6948,266,4,0, $31.00 ,0.48, $64.00 ,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,Avery
188,630,Rick Bensley,Home Office,CA-2015-117765,9/7/15,Tulsa,Oklahoma,Central,United States,74133,9/13/15,Standard Class,467,266,2,0, $15.00 ,0.48, $32.00 ,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,Avery
189,766,Tracy Blumstein,Consumer,US-2016-150630,9/17/16,Philadelphia,Pennsylvania,East,United States,19140,9/21/16,Standard Class,8862,266,2,0.7, $(7.00),-0.73, $10.00 ,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,Avery
190,3,Aaron Smayling,Corporate,CA-2018-113481,1/2/18,Jacksonville,North Carolina,South,United States,28540,1/4/18,First Class,6141,433,2,0.5, $(28.00),-0.04, $696.00 ,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines,Cisco
191,752,Toby Carlisle,Consumer,CA-2017-147368,6/9/17,Tallahassee,Florida,South,United States,32303,6/12/17,First Class,4905,433,2,0.5, $(28.00),-0.04, $696.00 ,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines,Cisco
192,3,Aaron Smayling,Corporate,CA-2018-162691,8/1/18,Austin,Texas,Central,United States,78745,8/7/18,Standard Class,8044,1798,7,0.2, $13.00 ,0.35, $36.00 ,Xerox 1998,Office Supplies,Paper,Xerox
193,169,Clay Cheatham,Consumer,CA-2018-123071,12/3/18,Plano,Texas,Central,United States,75023,12/6/18,First Class,6562,1798,2,0.2, $4.00 ,0.35, $10.00 ,Xerox 1998,Office Supplies,Paper,Xerox
194,3,Aaron Smayling,Corporate,CA-2018-162691,8/1/18,Austin,Texas,Central,United States,78745,8/7/18,Standard Class,8045,275,3,0.4, $(264.00),-0.18," $1,440.00 ",Bady BDG101FRU Card Printer,Technology,Machines,Other
195,133,Caroline Jumper,Consumer,CA-2017-128818,5/7/17,New York City,New York,East,United States,10009,5/11/17,Standard Class,4322,275,5,0," $1,160.00 ",0.29," $4,000.00 ",Bady BDG101FRU Card Printer,Technology,Machines,Other
196,142,Charles Crestani,Consumer,CA-2016-121797,1/30/16,Los Angeles,California,West,United States,90049,2/6/16,Standard Class,2278,275,3,0.2, $216.00 ,0.11," $1,920.00 ",Bady BDG101FRU Card Printer,Technology,Machines,Other
197,548,Mitch Willingham,Corporate,CA-2018-136308,11/16/18,San Francisco,California,West,United States,94122,11/16/18,Same Day,7059,275,3,0.2, $216.00 ,0.11," $1,920.00 ",Bady BDG101FRU Card Printer,Technology,Machines,Other
198,3,Aaron Smayling,Corporate,US-2015-150126,7/27/15,New York City,New York,East,United States,10035,8/2/15,Standard Class,8542,1753,11,0, $32.00 ,0.49, $66.00 ,Xerox 1956,Office Supplies,Paper,Xerox
